hour_of_day,minute_of_hour,minutes_to_kickoff,is_peak,queue_length,processing_time,capacity_utilization,wait_time,gate_G1,gate_G2,gate_G3
17,38,21.0,0,779,5.91,0.97,16.37,False,True,False
15,22,157.3,0,16,3.67,0.02,0.17,False,False,True
15,53,126.0,0,139,3.76,0.14,1.58,False,False,True
15,53,126.5,0,116,4.48,0.12,1.42,False,False,True
17,18,41.0,1,804,5.13,0.8,13.77,False,False,True
14,56,183.3,0,2,3.2,0.0,0.02,False,False,True
15,21,158.5,0,16,3.95,0.02,0.17,False,True,False
16,24,95.1,0,418,5.33,0.52,8.11,False,True,False
14,39,200.1,0,0,4.23,0.0,0.0,False,True,False
16,49,70.7,1,811,5.02,0.81,13.99,False,False,True
17,25,34.3,1,1106,4.76,1.0,15.95,False,False,True
16,32,87.6,1,518,5.14,0.65,9.65,False,True,False
17,44,15.7,0,783,3.37,0.78,8.58,False,False,True
18,54,-54.9,0,0,7.11,0.0,0.0,True,False,False
16,21,98.9,0,13,7.83,0.07,0.78,True,False,False
18,19,-19.4,0,52,3.84,0.07,0.56,False,True,False
14,37,202.4,0,0,2.81,0.0,0.0,False,True,False
15,18,161.3,0,11,3.57,0.01,0.12,False,True,False
15,55,124.5,0,154,3.48,0.15,1.52,False,False,True
15,56,123.4,0,101,4.14,0.13,1.21,False,True,False
17,10,49.3,1,917,4.79,1.0,16.09,False,True,False
17,38,21.3,0,935,5.04,0.94,14.85,False,False,True
14,46,193.6,0,1,4.27,0.0,0.01,False,False,True
14,34,206.0,0,0,3.34,0.0,0.0,False,False,True
15,59,120.4,0,7,8.36,0.04,0.47,True,False,False
14,36,203.2,0,0,2.97,0.0,0.0,False,False,True
17,34,25.0,0,724,5.22,0.91,13.32,False,True,False
18,36,-36.2,0,16,3.69,0.02,0.18,False,True,False
15,28,151.6,0,26,3.82,0.03,0.26,False,True,False
17,47,13.0,0,674,4.5,0.67,9.19,False,False,True
17,26,33.3,1,923,5.99,0.92,18.27,False,False,True
18,13,-13.9,0,69,4.05,0.09,0.81,False,True,False
18,36,-36.0,0,17,3.8,0.02,0.17,False,True,False
16,54,65.7,1,599,5.11,0.75,9.85,False,True,False
18,38,-38.8,0,13,3.59,0.01,0.13,False,False,True
15,31,148.1,0,39,2.63,0.04,0.27,False,False,True
16,54,65.7,1,30,9.03,0.15,2.18,True,False,False
14,57,183.0,0,2,4.38,0.0,0.03,False,True,False
14,8,231.1,0,0,3.34,0.0,0.0,False,True,False
17,17,42.2,1,879,5.82,1.0,16.56,False,True,False
16,52,67.6,1,705,5.6,0.7,12.25,False,False,True
14,52,187.9,0,1,4.4,0.0,0.01,False,True,False
18,39,-39.1,0,9,4.16,0.01,0.1,False,True,False
14,29,210.9,0,0,3.61,0.0,0.0,False,True,False
18,5,-5.2,0,69,3.75,0.09,0.78,False,True,False
14,21,218.3,0,0,3.32,0.0,0.0,False,True,False
15,1,178.4,0,0,6.37,0.0,0.0,True,False,False
15,33,146.3,0,32,4.45,0.04,0.36,False,True,False
17,49,10.1,0,611,4.64,0.76,9.36,False,True,False
14,26,213.3,0,0,4.21,0.0,0.0,False,False,True
18,41,-41.6,0,12,3.75,0.01,0.13,False,False,True
14,31,208.7,0,0,3.34,0.0,0.0,False,True,False
18,34,-34.2,0,25,3.64,0.03,0.24,False,False,True
18,25,-25.3,0,31,3.14,0.04,0.25,False,True,False
15,47,132.8,0,78,3.87,0.1,0.79,False,True,False
14,11,228.2,0,0,4.3,0.0,0.0,False,True,False
16,15,104.4,0,227,4.66,0.28,3.22,False,True,False
16,58,61.5,1,817,4.09,1.0,10.69,False,True,False
15,36,143.3,0,31,3.86,0.04,0.34,False,True,False
16,14,105.6,0,259,3.51,0.32,2.74,False,True,False
15,0,179.6,0,3,3.65,0.0,0.03,False,False,True
18,15,-15.7,0,68,4.29,0.09,0.77,False,True,False
18,27,-27.8,0,1,6.41,0.01,0.05,True,False,False
14,43,196.3,0,0,4.07,0.0,0.0,False,True,False
18,12,-12.2,0,64,4.1,0.08,0.75,False,True,False
16,20,99.4,0,358,4.57,0.36,5.77,False,False,True
14,28,211.9,0,0,7.54,0.0,0.0,True,False,False
14,54,185.7,0,1,4.05,0.0,0.01,False,True,False
14,3,236.9,0,0,3.33,0.0,0.0,False,True,False
16,5,114.2,0,201,4.2,0.25,2.82,False,True,False
17,31,28.6,0,1078,4.26,1.0,13.81,False,False,True
16,34,85.4,1,515,4.99,0.52,8.0,False,False,True
14,5,234.1,0,0,4.66,0.0,0.0,False,True,False
18,13,-13.8,0,58,4.56,0.07,0.67,False,True,False
17,14,45.0,1,1184,5.47,1.0,19.88,False,False,True
14,38,201.1,0,0,3.32,0.0,0.0,False,True,False
17,33,26.2,0,34,9.26,0.17,2.46,True,False,False
14,44,195.3,0,0,3.72,0.0,0.0,False,True,False
17,31,28.8,0,979,5.67,0.98,16.76,False,False,True
18,58,-58.5,0,0,4.22,0.0,0.0,False,True,False
14,33,206.4,0,0,7.81,0.0,0.0,True,False,False
14,27,212.8,0,0,4.64,0.0,0.0,False,True,False
18,13,-13.9,0,85,2.56,0.09,0.57,False,False,True
14,17,222.7,0,0,8.61,0.0,0.0,True,False,False
14,37,202.8,0,0,4.2,0.0,0.0,False,True,False
14,59,180.5,0,2,4.52,0.0,0.02,False,True,False
16,38,81.4,1,691,4.52,0.69,11.12,False,False,True
14,59,180.7,0,2,3.09,0.0,0.02,False,True,False
17,18,41.2,1,745,5.43,0.93,13.87,False,True,False
14,59,180.3,0,3,3.86,0.0,0.03,False,False,True
18,25,-25.1,0,46,3.53,0.05,0.49,False,False,True
14,52,187.2,0,1,3.95,0.0,0.01,False,True,False
14,58,181.7,0,2,3.92,0.0,0.02,False,True,False
14,10,229.6,0,0,3.89,0.0,0.0,False,True,False
14,2,237.6,0,0,3.45,0.0,0.0,False,True,False
18,40,-40.6,0,10,3.74,0.01,0.1,False,False,True
14,21,218.3,0,0,4.22,0.0,0.0,False,False,True
15,13,166.8,0,9,4.05,0.01,0.1,False,True,False
17,5,54.3,1,784,4.07,0.78,10.54,False,False,True
15,5,174.3,0,4,3.85,0.01,0.04,False,True,False
14,50,189.1,0,1,3.68,0.0,0.01,False,True,False
18,57,-57.9,0,1,2.74,0.0,0.01,False,False,True
17,7,52.4,1,946,5.01,0.95,16.04,False,False,True
17,57,2.9,0,689,4.22,0.69,9.6,False,False,True
18,1,-1.2,0,106,3.75,0.11,1.14,False,False,True
17,35,24.1,0,621,4.61,0.78,9.14,False,True,False
17,34,25.9,0,758,5.15,0.95,12.27,False,True,False
17,7,52.4,1,747,5.54,0.93,13.45,False,True,False
17,1,58.1,1,1014,5.32,1.0,17.48,False,False,True
16,8,112.0,0,8,6.21,0.04,0.43,True,False,False
14,52,187.4,0,1,4.29,0.0,0.01,False,True,False
14,25,214.2,0,0,4.68,0.0,0.0,False,True,False
18,7,-7.8,0,75,3.26,0.09,0.7,False,True,False
14,54,185.9,0,2,3.27,0.0,0.02,False,False,True
15,26,153.7,0,28,3.73,0.03,0.28,False,False,True
17,27,32.5,1,982,5.6,0.98,18.39,False,False,True
15,7,172.1,0,7,3.11,0.01,0.06,False,False,True
15,51,128.2,0,106,3.68,0.13,1.13,False,True,False
18,23,-23.9,0,45,3.7,0.04,0.48,False,False,True
15,19,160.2,0,13,4.4,0.02,0.14,False,True,False
14,19,220.2,0,0,4.16,0.0,0.0,False,True,False
14,57,182.6,0,2,4.06,0.0,0.02,False,False,True
14,21,218.4,0,0,4.27,0.0,0.0,False,True,False
16,23,96.6,0,402,3.87,0.4,5.04,False,False,True
18,32,-32.4,0,23,4.0,0.02,0.23,False,False,True
17,19,40.1,1,810,4.76,1.0,13.88,False,True,False
17,5,54.8,1,761,5.74,0.95,15.59,False,True,False
15,36,143.3,0,46,3.49,0.05,0.47,False,False,True
16,39,80.6,1,582,5.31,0.58,10.07,False,False,True
14,55,184.1,0,2,3.88,0.0,0.02,False,False,True
16,45,74.8,1,703,3.63,0.7,8.04,False,False,True
17,45,14.7,0,499,4.82,0.62,7.36,False,True,False
15,8,171.6,0,0,8.66,0.0,0.0,True,False,False
15,35,144.5,0,49,3.21,0.05,0.47,False,False,True
15,10,169.3,0,6,4.45,0.01,0.08,False,True,False
14,25,214.8,0,0,3.87,0.0,0.0,False,False,True
15,51,128.8,0,87,4.94,0.11,1.15,False,True,False
15,13,166.2,0,8,4.51,0.01,0.1,False,True,False
15,35,144.4,0,44,3.85,0.04,0.46,False,False,True
16,17,102.1,0,331,5.18,0.41,5.91,False,True,False
15,22,157.5,0,0,6.3,0.0,0.0,True,False,False
15,33,146.6,0,34,4.53,0.04,0.42,False,True,False
17,47,12.9,0,31,8.88,0.15,2.51,True,False,False
18,53,-53.2,0,2,4.37,0.0,0.02,False,True,False
16,26,93.8,0,476,4.64,0.48,7.99,False,False,True
17,5,54.2,1,849,5.14,1.0,15.38,False,True,False
15,26,154.0,0,16,3.96,0.02,0.17,False,True,False
14,8,231.1,0,0,3.84,0.0,0.0,False,True,False
14,38,201.1,0,0,3.45,0.0,0.0,False,False,True
14,54,185.8,0,1,3.93,0.0,0.01,False,False,True
17,26,33.5,1,967,4.1,0.97,13.2,False,False,True
14,50,189.8,0,1,3.37,0.0,0.01,False,False,True
17,6,53.1,1,867,4.84,0.87,14.1,False,False,True
14,59,181.0,0,3,3.63,0.0,0.03,False,False,True
17,37,22.5,0,776,5.13,0.78,13.36,False,False,True
17,36,23.1,0,655,5.62,0.82,12.27,False,True,False
14,15,224.4,0,0,3.6,0.0,0.0,False,True,False
17,2,57.5,1,1079,6.07,1.0,22.55,False,False,True
14,23,216.5,0,0,3.32,0.0,0.0,False,False,True
16,27,92.9,0,527,4.05,0.53,7.36,False,False,True
14,50,189.0,0,1,3.6,0.0,0.01,False,False,True
17,0,59.8,1,723,5.28,0.9,13.55,False,True,False
18,50,-50.7,0,3,4.01,0.0,0.03,False,False,True
15,54,125.2,0,130,5.02,0.13,1.71,False,False,True
18,2,-2.7,0,80,3.2,0.08,0.65,False,False,True
16,1,118.6,0,136,3.52,0.17,1.43,False,True,False
17,23,36.0,1,794,5.3,0.99,14.59,False,True,False
14,50,189.7,0,1,4.45,0.0,0.01,False,True,False
16,36,83.1,1,519,4.55,0.65,7.24,False,True,False
15,48,131.5,0,90,3.65,0.11,0.87,False,True,False
18,40,-41.0,0,11,3.12,0.01,0.09,False,False,True
14,45,194.1,0,1,3.4,0.0,0.01,False,False,True
15,37,142.1,0,60,3.3,0.06,0.58,False,False,True
16,53,66.7,1,837,4.79,0.84,13.29,False,False,True
15,51,128.2,0,99,3.88,0.12,0.99,False,True,False
16,39,80.7,1,618,5.69,0.77,10.6,False,True,False
18,18,-18.4,0,2,8.85,0.01,0.16,True,False,False
18,9,-9.9,0,3,8.0,0.01,0.18,True,False,False
14,20,219.9,0,0,4.66,0.0,0.0,False,True,False
15,25,155.0,0,16,4.19,0.02,0.2,False,True,False
15,18,161.9,0,0,8.39,0.0,0.0,True,False,False
16,26,94.0,0,375,5.76,0.47,6.71,False,True,False
14,17,222.4,0,0,2.79,0.0,0.0,False,True,False
14,46,193.8,0,0,5.19,0.0,0.0,False,True,False
16,6,113.8,0,196,4.02,0.24,2.07,False,True,False
17,34,26.0,0,752,3.87,0.75,10.65,False,False,True
16,40,79.9,1,586,5.26,0.73,10.6,False,True,False
14,36,203.9,0,0,3.01,0.0,0.0,False,False,True
17,12,48.0,1,801,5.03,0.8,13.57,False,False,True
14,18,221.4,0,0,3.65,0.0,0.0,False,False,True
16,56,63.8,1,1020,4.72,1.0,14.5,False,False,True
18,4,-4.0,0,89,2.56,0.09,0.61,False,False,True
18,58,-58.9,0,1,3.45,0.0,0.01,False,True,False
14,12,227.8,0,0,3.91,0.0,0.0,False,False,True
15,11,168.9,0,8,3.69,0.01,0.08,False,False,True
18,53,-53.3,0,3,2.93,0.0,0.03,False,False,True
15,47,132.4,0,88,3.47,0.09,0.82,False,False,True
15,34,145.0,0,39,3.82,0.04,0.38,False,False,True
15,3,176.5,0,5,3.19,0.01,0.04,False,False,True
14,32,207.2,0,0,3.67,0.0,0.0,False,True,False
18,24,-24.0,0,32,4.11,0.04,0.35,False,True,False
16,7,112.4,0,9,7.37,0.04,0.51,True,False,False
14,39,200.2,0,0,9.74,0.0,0.0,True,False,False
17,36,23.1,0,1006,4.88,1.0,15.55,False,False,True
14,45,194.4,0,0,4.18,0.0,0.0,False,True,False
15,15,164.6,0,12,3.38,0.01,0.11,False,False,True
18,21,-22.0,0,59,3.28,0.06,0.57,False,False,True
16,23,96.4,0,523,3.82,0.52,6.92,False,False,True
14,10,229.7,0,0,4.24,0.0,0.0,False,False,True
16,33,86.8,1,598,4.47,0.6,8.44,False,False,True
16,16,103.6,0,12,7.74,0.06,0.72,True,False,False
14,51,188.8,0,1,4.04,0.0,0.01,False,False,True
14,43,196.7,0,0,2.87,0.0,0.0,False,False,True
16,2,117.6,0,157,4.28,0.2,1.89,False,True,False
17,51,9.0,0,755,5.52,0.76,13.9,False,False,True
17,27,32.1,1,693,5.04,0.87,11.34,False,True,False
14,48,191.6,0,0,3.05,0.0,0.0,False,True,False
15,37,142.8,0,48,3.89,0.05,0.54,False,False,True
17,4,55.3,1,966,4.19,0.97,12.6,False,False,True
15,40,139.4,0,2,8.39,0.01,0.14,True,False,False
17,27,32.1,1,887,5.51,1.0,14.79,False,True,False
18,28,-28.4,0,32,4.52,0.04,0.42,False,True,False
14,30,209.7,0,0,7.88,0.0,0.0,True,False,False
15,44,135.3,0,73,3.2,0.07,0.71,False,False,True
16,45,74.4,1,625,4.65,0.78,9.53,False,True,False
17,7,52.6,1,34,9.27,0.17,2.4,True,False,False
18,8,-8.4,0,87,3.82,0.11,0.93,False,True,False
14,0,239.7,0,0,3.1,0.0,0.0,False,True,False
15,36,143.6,0,40,1.88,0.04,0.21,False,False,True
18,7,-7.8,0,90,3.09,0.09,0.8,False,False,True
16,59,60.7,1,652,5.27,0.81,10.39,False,True,False
16,20,99.1,0,328,4.85,0.41,5.27,False,True,False
17,51,8.3,0,703,5.72,0.7,14.37,False,False,True
17,4,55.9,1,951,4.34,0.95,15.12,False,False,True
17,54,5.1,0,546,5.03,0.68,8.64,False,True,False
18,20,-20.8,0,68,4.17,0.07,0.79,False,False,True
15,27,152.6,0,25,4.16,0.03,0.31,False,False,True
15,9,170.7,0,6,2.33,0.01,0.04,False,False,True
15,24,155.5,0,20,2.93,0.02,0.18,False,False,True
15,5,174.3,0,3,3.14,0.0,0.03,False,True,False
14,31,208.5,0,0,4.52,0.0,0.0,False,True,False
14,28,211.6,0,0,3.08,0.0,0.0,False,False,True
17,4,55.8,1,745,5.29,0.93,14.27,False,True,False
18,27,-27.1,0,39,3.25,0.04,0.33,False,False,True
14,26,213.5,0,0,3.1,0.0,0.0,False,False,True
18,15,-15.8,0,64,3.58,0.08,0.66,False,True,False
14,2,237.5,0,0,3.33,0.0,0.0,False,False,True
14,52,187.6,0,1,3.42,0.0,0.01,False,True,False
15,3,176.6,0,3,4.57,0.0,0.04,False,True,False
16,10,109.4,0,231,3.19,0.23,2.4,False,False,True
17,34,25.7,0,768,5.26,0.77,14.49,False,False,True
17,41,18.2,0,586,4.25,0.73,9.09,False,True,False
16,55,64.1,1,1057,5.49,1.0,18.91,False,False,True
16,44,75.1,1,521,4.68,0.65,8.13,False,True,False
16,29,90.0,0,346,4.43,0.43,4.66,False,True,False
14,20,219.3,0,0,3.57,0.0,0.0,False,False,True
15,6,173.4,0,0,6.91,0.0,0.0,True,False,False
14,37,202.7,0,0,4.0,0.0,0.0,False,True,False
18,5,-5.7,0,3,7.7,0.01,0.2,True,False,False
14,1,238.3,0,0,8.12,0.0,0.0,True,False,False
15,48,131.7,0,85,2.74,0.11,0.64,False,True,False
16,35,84.0,1,725,5.15,0.72,13.67,False,False,True
18,19,-19.8,0,2,7.32,0.01,0.12,True,False,False
14,46,193.0,0,0,3.8,0.0,0.0,False,True,False
16,12,107.5,0,12,8.24,0.06,0.85,True,False,False
18,50,-50.7,0,4,3.8,0.0,0.04,False,False,True
16,34,86.0,1,22,7.7,0.11,1.32,True,False,False
18,12,-13.0,0,68,4.31,0.09,0.86,False,True,False
17,10,49.8,1,1093,5.45,1.0,19.12,False,False,True
18,0,-0.1,0,65,4.02,0.08,0.8,False,True,False
17,9,50.9,1,924,5.24,1.0,16.96,False,True,False
17,48,11.9,0,485,5.28,0.61,9.11,False,True,False
14,3,236.5,0,0,3.19,0.0,0.0,False,True,False
18,16,-16.7,0,3,8.5,0.01,0.2,True,False,False
16,15,104.6,0,224,3.9,0.28,2.76,False,True,False
16,45,75.0,1,610,5.02,0.76,10.93,False,True,False
17,9,50.5,1,894,5.96,1.0,16.61,False,True,False
15,43,136.9,0,3,7.85,0.01,0.21,True,False,False
15,24,155.9,0,14,3.92,0.02,0.14,False,True,False
17,0,59.0,1,818,4.08,0.82,10.3,False,False,True
15,27,152.1,0,0,7.39,0.0,0.0,True,False,False
16,50,70.0,1,752,4.22,0.94,10.47,False,True,False
16,11,108.1,0,208,4.35,0.26,2.78,False,True,False
15,42,137.7,0,80,3.86,0.08,0.83,False,False,True
14,44,195.5,0,0,4.09,0.0,0.0,False,True,False
16,3,116.2,0,166,3.33,0.17,1.56,False,False,True
15,36,143.0,0,57,4.05,0.06,0.68,False,False,True
16,44,76.0,1,681,4.71,0.68,11.43,False,False,True
18,25,-25.7,0,36,2.9,0.04,0.31,False,False,True
15,20,159.1,0,12,3.62,0.01,0.12,False,True,False
17,37,22.9,0,892,5.29,0.89,15.34,False,False,True
16,16,103.9,0,401,3.96,0.4,5.67,False,False,True
18,1,-1.7,0,82,4.29,0.1,0.98,False,True,False
17,14,45.1,1,45,9.68,0.23,3.54,True,False,False
17,44,15.1,0,620,4.94,0.78,9.71,False,True,False
18,47,-47.6,0,0,9.67,0.0,0.0,True,False,False
16,8,111.5,0,212,4.97,0.27,3.18,False,True,False
17,50,9.7,0,488,4.15,0.61,6.18,False,True,False
17,28,31.1,1,799,4.87,0.8,13.26,False,False,True
15,26,154.0,0,19,4.03,0.02,0.23,False,True,False
15,23,156.5,0,18,3.38,0.02,0.17,False,False,True
14,41,198.9,0,0,3.71,0.0,0.0,False,True,False
17,53,6.3,0,474,5.09,0.59,8.24,False,True,False
18,26,-26.8,0,30,4.01,0.04,0.33,False,True,False
16,48,71.3,1,646,6.02,0.81,14.01,False,True,False
15,28,151.2,0,24,3.96,0.03,0.26,False,True,False
16,48,71.4,1,37,6.25,0.18,2.1,True,False,False
16,11,108.8,0,299,3.92,0.3,4.27,False,False,True
17,24,35.5,1,1130,5.12,1.0,17.51,False,False,True
18,2,-2.1,0,72,5.04,0.09,1.09,False,True,False
18,27,-27.0,0,46,3.65,0.05,0.43,False,False,True
18,24,-24.6,0,42,3.34,0.05,0.41,False,True,False
15,36,143.5,0,38,3.84,0.05,0.43,False,True,False
15,39,140.3,0,37,4.57,0.05,0.44,False,True,False
14,32,207.3,0,0,3.93,0.0,0.0,False,True,False
17,4,55.6,1,875,4.16,0.88,13.15,False,False,True
15,52,127.4,0,115,4.26,0.12,1.36,False,False,True
15,40,139.1,0,57,3.66,0.07,0.53,False,True,False
16,24,95.4,0,514,3.76,0.51,6.89,False,False,True
15,2,177.3,0,4,3.31,0.0,0.04,False,False,True
15,50,129.8,0,124,3.92,0.12,1.26,False,False,True
18,10,-10.7,0,99,3.59,0.1,1.08,False,False,True
16,25,94.9,0,545,4.27,0.55,7.86,False,False,True
18,47,-47.5,0,4,3.76,0.01,0.04,False,True,False
18,50,-50.7,0,3,4.38,0.0,0.04,False,True,False
15,52,127.2,0,107,4.1,0.13,1.19,False,True,False
16,57,62.4,1,925,5.07,0.93,14.16,False,False,True
14,3,236.4,0,0,7.26,0.0,0.0,True,False,False
18,41,-41.4,0,8,4.03,0.01,0.09,False,True,False
17,13,46.9,1,35,7.4,0.17,1.99,True,False,False
16,20,99.4,0,430,4.41,0.43,6.8,False,False,True
17,58,1.3,0,468,5.14,0.58,8.34,False,True,False
16,9,110.5,0,214,3.95,0.27,3.08,False,True,False
17,35,24.1,0,28,8.93,0.14,2.11,True,False,False
18,50,-51.0,0,3,2.94,0.0,0.03,False,False,True
17,58,2.0,0,443,5.26,0.55,7.76,False,True,False
17,58,1.9,0,598,4.57,0.6,9.96,False,False,True
14,38,201.9,0,0,3.19,0.0,0.0,False,False,True
16,50,69.3,1,30,8.22,0.15,2.04,True,False,False
16,32,87.1,1,19,7.27,0.1,1.21,True,False,False
16,27,92.8,0,495,4.18,0.49,6.4,False,False,True
18,14,-14.8,0,81,3.74,0.08,0.87,False,False,True
17,42,17.6,0,30,7.47,0.15,1.78,True,False,False
16,53,66.3,1,36,6.76,0.18,1.94,True,False,False
15,55,124.2,0,136,2.94,0.14,1.01,False,False,True
15,42,137.3,0,61,5.12,0.08,0.89,False,True,False
18,29,-29.7,0,27,3.58,0.03,0.24,False,False,True
15,34,145.0,0,35,3.54,0.04,0.32,False,True,False
18,48,-48.2,0,4,4.31,0.01,0.05,False,True,False
15,11,168.3,0,6,3.64,0.01,0.06,False,True,False
15,35,144.0,0,33,4.15,0.04,0.38,False,True,False
15,25,154.1,0,23,4.43,0.02,0.29,False,False,True
15,23,156.6,0,23,3.04,0.02,0.19,False,False,True
16,43,76.3,1,656,3.24,0.66,7.78,False,False,True
16,49,70.8,1,966,5.52,0.97,18.63,False,False,True
16,6,113.1,0,276,3.25,0.28,3.09,False,False,True
15,25,155.0,0,15,4.33,0.02,0.2,False,True,False
14,40,199.0,0,0,4.25,0.0,0.0,False,True,False
15,34,145.8,0,33,4.48,0.04,0.43,False,True,False
15,31,148.9,0,23,3.8,0.03,0.24,False,True,False
17,49,10.4,0,508,5.01,0.64,8.86,False,True,False
17,7,52.4,1,851,4.65,1.0,12.09,False,True,False
17,46,13.1,0,668,4.14,0.67,8.97,False,False,True
14,11,228.3,0,0,3.24,0.0,0.0,False,False,True
17,26,33.1,1,949,4.7,0.95,15.57,False,False,True
15,8,171.8,0,5,2.88,0.01,0.04,False,True,False
16,21,98.6,0,459,4.51,0.46,6.37,False,False,True
18,6,-6.3,0,91,2.41,0.09,0.61,False,False,True
17,1,59.0,1,1069,4.88,1.0,17.36,False,False,True
14,51,188.6,0,1,3.69,0.0,0.01,False,True,False
14,30,209.0,0,0,3.57,0.0,0.0,False,False,True
17,52,7.4,0,518,4.28,0.65,7.58,False,True,False
15,42,137.1,0,61,3.73,0.08,0.66,False,True,False
15,58,121.4,0,135,3.51,0.17,1.41,False,True,False
15,10,169.2,0,9,3.64,0.01,0.09,False,False,True
17,56,3.7,0,28,8.05,0.14,1.76,True,False,False
18,40,-40.4,0,12,4.34,0.01,0.16,False,True,False
16,20,99.4,0,292,5.13,0.36,5.22,False,True,False
17,51,8.4,0,567,4.41,0.71,7.62,False,True,False
14,3,236.1,0,0,4.77,0.0,0.0,False,True,False
16,17,102.8,0,294,3.78,0.29,4.01,False,False,True
17,38,21.2,0,576,5.87,0.72,11.08,False,True,False
16,38,81.6,1,604,4.55,0.76,8.92,False,True,False
18,41,-41.1,0,0,7.97,0.0,0.0,True,False,False
18,31,-31.1,0,25,3.08,0.03,0.21,False,False,True
16,6,113.2,0,214,4.07,0.21,2.94,False,False,True
17,49,10.0,0,809,4.88,0.81,12.67,False,False,True
17,58,1.4,0,514,4.82,0.64,8.31,False,True,False
16,13,106.5,0,13,6.39,0.07,0.68,True,False,False
16,53,66.0,1,739,5.35,0.92,12.35,False,True,False
14,12,227.6,0,0,2.9,0.0,0.0,False,False,True
14,21,218.7,0,0,3.19,0.0,0.0,False,False,True
18,52,-52.6,0,3,3.84,0.0,0.03,False,False,True
16,46,73.5,1,732,4.98,0.92,11.36,False,True,False
14,15,224.7,0,0,3.12,0.0,0.0,False,False,True
16,53,66.1,1,35,7.97,0.17,2.55,True,False,False
15,52,127.8,0,87,4.71,0.11,1.2,False,True,False
17,45,14.4,0,716,4.85,0.9,11.85,False,True,False
15,26,153.8,0,0,9.34,0.0,0.0,True,False,False
15,25,154.5,0,21,4.0,0.03,0.23,False,True,False
17,57,2.1,0,477,5.5,0.6,7.89,False,True,False
18,23,-23.7,0,48,3.82,0.05,0.47,False,False,True
16,31,88.3,1,458,4.72,0.57,7.13,False,True,False
15,49,130.6,0,69,3.93,0.09,0.76,False,True,False
16,3,116.4,0,173,4.96,0.22,2.45,False,True,False
14,21,218.0,0,0,3.72,0.0,0.0,False,True,False
16,30,89.3,1,609,4.3,0.61,9.07,False,False,True
17,17,42.6,1,915,5.05,0.92,16.16,False,False,True
14,18,221.2,0,0,6.06,0.0,0.0,True,False,False
15,56,123.2,0,138,4.25,0.17,1.67,False,True,False
14,58,181.8,0,2,3.68,0.0,0.02,False,True,False
14,13,226.1,0,0,4.13,0.0,0.0,False,True,False
16,40,80.0,1,465,4.0,0.58,6.08,False,True,False
16,15,104.9,0,13,7.39,0.07,0.79,True,False,False
18,30,-30.8,0,35,3.91,0.04,0.41,False,False,True
15,26,153.1,0,1,8.57,0.01,0.07,True,False,False
18,16,-16.6,0,82,3.0,0.08,0.67,False,False,True
16,51,68.1,1,802,5.35,1.0,14.19,False,True,False
16,17,102.4,0,336,2.86,0.34,3.28,False,False,True
17,40,19.6,0,673,5.13,0.84,12.35,False,True,False
18,59,-59.4,0,1,3.84,0.0,0.01,False,False,True
15,27,152.7,0,18,3.66,0.02,0.18,False,True,False
18,33,-33.3,0,18,3.63,0.02,0.16,False,True,False
17,21,38.5,1,1150,5.41,1.0,22.69,False,False,True
15,37,142.4,0,38,3.89,0.05,0.39,False,True,False
14,0,239.3,0,0,4.37,0.0,0.0,False,True,False
18,21,-21.4,0,48,4.08,0.06,0.52,False,True,False
18,23,-23.7,0,36,3.99,0.04,0.43,False,True,False
15,39,140.5,0,49,4.32,0.06,0.62,False,True,False
14,11,228.1,0,0,4.06,0.0,0.0,False,False,True
15,27,152.3,0,29,3.24,0.03,0.28,False,False,True
15,53,127.0,0,88,3.88,0.11,0.95,False,True,False
17,1,58.2,1,971,4.61,0.97,14.01,False,False,True
16,3,116.6,0,9,8.27,0.04,0.63,True,False,False
18,45,-45.3,0,9,3.7,0.01,0.1,False,False,True
17,52,7.4,0,573,3.66,0.57,6.82,False,False,True
14,45,194.2,0,0,3.76,0.0,0.0,False,True,False
18,41,-41.3,0,13,3.9,0.01,0.14,False,False,True
17,36,23.6,0,935,5.1,0.94,14.5,False,False,True
17,57,2.9,0,508,4.15,0.51,7.06,False,False,True
16,49,70.4,1,750,4.29,0.75,10.84,False,False,True
18,51,-51.6,0,3,2.95,0.0,0.02,False,False,True
14,59,180.8,0,2,3.59,0.0,0.02,False,False,True
14,39,200.1,0,0,5.02,0.0,0.0,False,False,True
14,6,233.6,0,0,3.9,0.0,0.0,False,False,True
17,39,21.0,0,32,7.32,0.16,1.96,True,False,False
16,20,99.8,0,332,3.71,0.33,4.22,False,False,True
14,30,210.0,0,0,3.65,0.0,0.0,False,False,True
14,17,222.8,0,0,3.24,0.0,0.0,False,False,True
14,42,197.3,0,0,3.56,0.0,0.0,False,True,False
14,38,201.5,0,0,3.32,0.0,0.0,False,False,True
16,24,95.9,0,430,4.01,0.43,5.55,False,False,True
17,46,13.5,0,712,4.5,0.71,9.78,False,False,True
17,14,45.0,1,868,5.3,0.87,16.67,False,False,True
17,29,30.1,1,44,8.21,0.22,2.78,True,False,False
18,24,-25.0,0,54,3.72,0.05,0.59,False,False,True
18,41,-41.4,0,9,3.98,0.01,0.1,False,True,False
17,1,58.0,1,1046,5.62,1.0,17.73,False,False,True
14,13,226.3,0,0,3.4,0.0,0.0,False,True,False
14,23,216.9,0,0,2.47,0.0,0.0,False,False,True
17,12,47.5,1,900,3.8,0.9,12.27,False,False,True
